"ruta";"fecha";"vuelo";"dia_sem";"sem_anio";"asientos";"pasajeros";"hora_despegue";"origen";"destino";"pasajero_conexion";"pasajero_negocio";"pasajeros_noshow"
"232";"LIMA - SAO PAULO";"2016-08-22";2553;1;35;150;145;"19:00:00";"SAO";"LIM";91;0;4
"233";"LIMA - SAO PAULO";"2016-08-15";2553;1;34;150;156;"19:00:00";"SAO";"LIM";129;6;4
"234";"LIMA - SAO PAULO";"2016-08-08";2553;1;33;150;147;"19:00:00";"SAO";"LIM";117;5;2
"235";"LIMA - SAO PAULO";"2016-08-28";2554;7;35;174;131;"12:51:00";"LIM";"SAO";94;4;42
"236";"LIMA - SAO PAULO";"2016-08-21";2554;7;34;168;126;"12:51:00";"LIM";"SAO";81;3;17
"237";"LIMA - SAO PAULO";"2016-08-14";2554;7;33;168;164;"12:51:00";"LIM";"SAO";154;4;5
"238";"LIMA - SAO PAULO";"2016-08-07";2554;7;32;174;135;"12:51:00";"LIM";"SAO";102;3;7
"239";"LIMA - SAO PAULO";"2016-08-27";2554;6;35;174;81;"12:51:00";"LIM";"SAO";52;3;10
"240";"LIMA - SAO PAULO";"2016-08-20";2554;6;34;174;124;"12:51:00";"LIM";"SAO";94;6;25
"241";"LIMA - SAO PAULO";"2016-08-13";2554;6;33;174;171;"12:51:00";"LIM";"SAO";125;6;10
"242";"LIMA - SAO PAULO";"2016-08-06";2554;6;32;174;134;"12:51:00";"LIM";"SAO";94;4;24
"243";"LIMA - SAO PAULO";"2016-08-26";2554;5;35;150;77;"12:51:00";"LIM";"SAO";48;7;7
"244";"LIMA - SAO PAULO";"2016-08-19";2554;5;34;150;127;"12:51:00";"LIM";"SAO";98;6;10
"245";"LIMA - SAO PAULO";"2016-08-12";2554;5;33;150;128;"12:51:00";"LIM";"SAO";100;3;16
"246";"LIMA - SAO PAULO";"2016-08-05";2554;5;32;150;136;"12:51:00";"LIM";"SAO";95;2;12
"247";"LIMA - SAO PAULO";"2016-09-01";2554;4;36;150;95;"12:51:00";"LIM";"SAO";82;1;49
"248";"LIMA - SAO PAULO";"2016-08-25";2554;4;35;150;111;"12:51:00";"LIM";"SAO";97;1;38
"249";"LIMA - SAO PAULO";"2016-08-18";2554;4;34;150;146;"12:51:00";"LIM";"SAO";128;2;4
"250";"LIMA - SAO PAULO";"2016-08-11";2554;4;33;150;131;"12:51:00";"LIM";"SAO";111;2;17
"251";"LIMA - SAO PAULO";"2016-08-04";2554;4;32;150;134;"12:51:00";"LIM";"SAO";116;6;7
"252";"LIMA - SAO PAULO";"2016-08-31";2554;3;36;150;110;"12:51:00";"LIM";"SAO";77;6;0
"253";"LIMA - SAO PAULO";"2016-08-24";2554;3;35;150;121;"12:51:00";"LIM";"SAO";70;6;26
"254";"LIMA - SAO PAULO";"2016-08-17";2554;3;34;150;130;"12:51:00";"LIM";"SAO";116;2;12
"255";"LIMA - SAO PAULO";"2016-08-10";2554;3;33;150;130;"12:51:00";"LIM";"SAO";110;0;25
"256";"LIMA - SAO PAULO";"2016-08-03";2554;3;32;150;140;"12:51:00";"LIM";"SAO";124;5;5
"257";"LIMA - SAO PAULO";"2016-08-30";2554;2;36;126;97;"12:51:00";"LIM";"SAO";63;0;18
"258";"LIMA - SAO PAULO";"2016-08-23";2554;2;35;150;130;"12:51:00";"LIM";"SAO";97;2;16
"259";"LIMA - SAO PAULO";"2016-08-16";2554;2;34;150;126;"12:51:00";"LIM";"SAO";98;4;8
"260";"LIMA - SAO PAULO";"2016-08-09";2554;2;33;150;126;"12:51:00";"LIM";"SAO";85;5;27
"261";"LIMA - SAO PAULO";"2016-08-02";2554;2;32;150;131;"12:51:00";"LIM";"SAO";89;6;19
"262";"LIMA - SAO PAULO";"2016-08-22";2554;1;35;150;137;"12:51:00";"LIM";"SAO";113;6;13
"263";"LIMA - SAO PAULO";"2016-08-15";2554;1;34;150;98;"12:51:00";"LIM";"SAO";75;4;30
"264";"LIMA - SAO PAULO";"2016-08-08";2554;1;33;150;111;"12:51:00";"LIM";"SAO";79;1;9
"265";"LIMA - SAO PAULO";"2016-08-27";2605;6;35;174;152;"04:14:00";"SAO";"LIM";125;4;4
"266";"LIMA - SAO PAULO";"2016-08-20";2605;6;34;126;119;"04:14:00";"SAO";"LIM";112;0;8
"267";"LIMA - SAO PAULO";"2016-08-13";2605;6;33;174;145;"04:14:00";"SAO";"LIM";123;0;0
"268";"LIMA - SAO PAULO";"2016-08-06";2605;6;32;150;146;"04:14:00";"SAO";"LIM";116;7;5
"269";"LIMA - SAO PAULO";"2016-08-29";2605;1;36;150;124;"04:14:00";"SAO";"LIM";112;2;0
"270";"LIMA - SAO PAULO";"2016-08-22";2605;1;35;150;152;"04:14:00";"SAO";"LIM";140;2;0
"271";"LIMA - SAO PAULO";"2016-08-15";2605;1;34;126;123;"04:14:00";"SAO";"LIM";97;1;1
"272";"LIMA - SAO PAULO";"2016-08-08";2605;1;33;150;143;"04:14:00";"SAO";"LIM";103;7;4
"273";"LIMA - SAO PAULO";"2016-08-27";2606;6;35;174;67;"00:01:00";"LIM";"SAO";60;1;3
"274";"LIMA - SAO PAULO";"2016-08-20";2606;6;34;126;96;"00:01:00";"LIM";"SAO";92;1;18
"275";"LIMA - SAO PAULO";"2016-08-13";2606;6;33;174;120;"00:01:00";"LIM";"SAO";115;4;3
"276";"LIMA - SAO PAULO";"2016-08-06";2606;6;32;150;126;"00:01:00";"LIM";"SAO";112;4;14
"277";"LIMA - SAO PAULO";"2016-08-29";2606;1;36;150;91;"00:01:00";"LIM";"SAO";78;1;7
"278";"LIMA - SAO PAULO";"2016-08-22";2606;1;35;150;132;"00:01:00";"LIM";"SAO";118;3;14
"279";"LIMA - SAO PAULO";"2016-08-15";2606;1;34;126;110;"00:01:00";"LIM";"SAO";109;1;2
"280";"LIMA - SAO PAULO";"2016-08-08";2606;1;33;150;115;"00:01:00";"LIM";"SAO";114;1;10
"281";"LIMA - SAO PAULO";"2016-07-31";2553;7;31;150;150;"19:00:00";"SAO";"LIM";134;4;2
"282";"LIMA - SAO PAULO";"2016-07-24";2553;7;30;150;100;"19:00:00";"SAO";"LIM";90;5;5
"283";"LIMA - SAO PAULO";"2016-07-17";2553;7;29;150;145;"19:00:00";"SAO";"LIM";118;6;2
"284";"LIMA - SAO PAULO";"2016-07-10";2553;7;28;150;137;"19:00:00";"SAO";"LIM";119;5;2
"285";"LIMA - SAO PAULO";"2016-07-03";2553;7;27;150;149;"19:00:00";"SAO";"LIM";108;1;2
"286";"LIMA - SAO PAULO";"2016-07-23";2553;6;30;150;109;"19:00:00";"SAO";"LIM";101;0;1
"287";"LIMA - SAO PAULO";"2016-07-16";2553;6;29;150;114;"19:00:00";"SAO";"LIM";91;2;3
"288";"LIMA - SAO PAULO";"2016-07-09";2553;6;28;150;122;"19:00:00";"SAO";"LIM";105;0;8
"289";"LIMA - SAO PAULO";"2016-07-02";2553;6;27;150;147;"19:00:00";"SAO";"LIM";117;1;5
"290";"LIMA - SAO PAULO";"2016-07-29";2553;5;31;174;171;"19:00:00";"SAO";"LIM";151;17;1
"291";"LIMA - SAO PAULO";"2016-07-22";2553;5;30;150;135;"19:00:00";"SAO";"LIM";114;3;0
"292";"LIMA - SAO PAULO";"2016-07-15";2553;5;29;150;128;"19:00:00";"SAO";"LIM";108;7;2
"293";"LIMA - SAO PAULO";"2016-07-08";2553;5;28;150;109;"19:00:00";"SAO";"LIM";92;0;11
"294";"LIMA - SAO PAULO";"2016-07-28";2553;4;31;150;148;"19:00:00";"SAO";"LIM";137;3;4
"295";"LIMA - SAO PAULO";"2016-07-21";2553;4;30;150;79;"19:00:00";"SAO";"LIM";72;4;7
"296";"LIMA - SAO PAULO";"2016-07-14";2553;4;29;150;128;"19:00:00";"SAO";"LIM";108;7;4
"297";"LIMA - SAO PAULO";"2016-07-07";2553;4;28;150;101;"19:00:00";"SAO";"LIM";74;3;3
"298";"LIMA - SAO PAULO";"2016-07-27";2553;3;31;150;153;"19:00:00";"SAO";"LIM";128;6;4
"299";"LIMA - SAO PAULO";"2016-07-20";2553;3;30;150;144;"19:00:00";"SAO";"LIM";126;27;2
"300";"LIMA - SAO PAULO";"2016-07-13";2553;3;29;150;139;"19:00:00";"SAO";"LIM";115;9;1
"301";"LIMA - SAO PAULO";"2016-07-06";2553;3;28;150;131;"19:00:00";"SAO";"LIM";124;2;1
"302";"LIMA - SAO PAULO";"2016-07-26";2553;2;31;150;100;"19:00:00";"SAO";"LIM";84;5;3
"303";"LIMA - SAO PAULO";"2016-07-19";2553;2;30;150;137;"19:00:00";"SAO";"LIM";110;4;4
"304";"LIMA - SAO PAULO";"2016-07-12";2553;2;29;150;77;"19:00:00";"SAO";"LIM";59;6;1
"305";"LIMA - SAO PAULO";"2016-07-05";2553;2;28;150;128;"19:00:00";"SAO";"LIM";74;1;3
"306";"LIMA - SAO PAULO";"2016-08-01";2553;1;32;150;143;"19:00:00";"SAO";"LIM";100;18;0
"307";"LIMA - SAO PAULO";"2016-07-25";2553;1;31;150;148;"19:00:00";"SAO";"LIM";126;2;1
"308";"LIMA - SAO PAULO";"2016-07-18";2553;1;30;150;116;"19:00:00";"SAO";"LIM";100;1;2
"309";"LIMA - SAO PAULO";"2016-07-11";2553;1;29;150;54;"19:00:00";"SAO";"LIM";43;0;2
"310";"LIMA - SAO PAULO";"2016-07-04";2553;1;28;144;85;"19:00:00";"SAO";"LIM";43;3;3
"311";"LIMA - SAO PAULO";"2016-07-31";2554;7;31;150;131;"12:51:00";"LIM";"SAO";107;1;8
"312";"LIMA - SAO PAULO";"2016-07-24";2554;7;30;150;130;"12:51:00";"LIM";"SAO";102;20;23
"313";"LIMA - SAO PAULO";"2016-07-17";2554;7;29;150;153;"12:51:00";"LIM";"SAO";133;3;1
"314";"LIMA - SAO PAULO";"2016-07-10";2554;7;28;150;145;"12:51:00";"LIM";"SAO";118;13;5
"315";"LIMA - SAO PAULO";"2016-07-03";2554;7;27;150;143;"12:51:00";"LIM";"SAO";122;3;11
"316";"LIMA - SAO PAULO";"2016-07-23";2554;6;30;150;144;"12:51:00";"LIM";"SAO";84;7;4
"317";"LIMA - SAO PAULO";"2016-07-16";2554;6;29;150;117;"12:51:00";"LIM";"SAO";92;3;5
"318";"LIMA - SAO PAULO";"2016-07-09";2554;6;28;150;144;"12:51:00";"LIM";"SAO";111;10;4
"319";"LIMA - SAO PAULO";"2016-07-02";2554;6;27;150;136;"12:51:00";"LIM";"SAO";104;1;13
"320";"LIMA - SAO PAULO";"2016-07-29";2554;5;31;174;147;"12:51:00";"LIM";"SAO";105;2;9
"321";"LIMA - SAO PAULO";"2016-07-22";2554;5;30;150;126;"12:51:00";"LIM";"SAO";92;14;10
"322";"LIMA - SAO PAULO";"2016-07-15";2554;5;29;150;152;"12:51:00";"LIM";"SAO";136;1;2
"323";"LIMA - SAO PAULO";"2016-07-08";2554;5;28;150;139;"12:51:00";"LIM";"SAO";122;24;3
"324";"LIMA - SAO PAULO";"2016-07-28";2554;4;31;150;147;"12:51:00";"LIM";"SAO";113;1;8
"325";"LIMA - SAO PAULO";"2016-07-21";2554;4;30;150;105;"12:51:00";"LIM";"SAO";81;11;29
"326";"LIMA - SAO PAULO";"2016-07-14";2554;4;29;150;131;"12:51:00";"LIM";"SAO";114;3;5
"327";"LIMA - SAO PAULO";"2016-07-07";2554;4;28;150;130;"12:51:00";"LIM";"SAO";114;3;14
"328";"LIMA - SAO PAULO";"2016-07-27";2554;3;31;150;127;"12:51:00";"LIM";"SAO";103;3;13
"329";"LIMA - SAO PAULO";"2016-07-20";2554;3;30;150;127;"12:51:00";"LIM";"SAO";98;14;11
"330";"LIMA - SAO PAULO";"2016-07-13";2554;3;29;150;125;"12:51:00";"LIM";"SAO";94;2;19
"331";"LIMA - SAO PAULO";"2016-07-06";2554;3;28;150;141;"12:51:00";"LIM";"SAO";124;11;5
"332";"LIMA - SAO PAULO";"2016-07-26";2554;2;31;150;146;"12:51:00";"LIM";"SAO";108;1;4
"333";"LIMA - SAO PAULO";"2016-07-19";2554;2;30;150;127;"12:51:00";"LIM";"SAO";117;17;18
"334";"LIMA - SAO PAULO";"2016-07-12";2554;2;29;150;151;"12:51:00";"LIM";"SAO";130;1;4
"335";"LIMA - SAO PAULO";"2016-07-05";2554;2;28;150;130;"12:51:00";"LIM";"SAO";97;2;18
"336";"LIMA - SAO PAULO";"2016-08-01";2554;1;32;150;119;"12:51:00";"LIM";"SAO";70;1;33
"337";"LIMA - SAO PAULO";"2016-07-25";2554;1;31;150;141;"12:51:00";"LIM";"SAO";119;1;4
"338";"LIMA - SAO PAULO";"2016-07-18";2554;1;30;150;139;"12:51:00";"LIM";"SAO";110;5;12
"339";"LIMA - SAO PAULO";"2016-07-11";2554;1;29;150;147;"12:51:00";"LIM";"SAO";143;4;6
"340";"LIMA - SAO PAULO";"2016-07-04";2554;1;28;144;127;"12:51:00";"LIM";"SAO";99;9;18
"341";"LIMA - SAO PAULO";"2016-07-30";2605;6;31;168;148;"04:14:00";"SAO";"LIM";123;11;2
"342";"LIMA - SAO PAULO";"2016-07-23";2605;6;30;144;93;"04:14:00";"SAO";"LIM";76;2;0
"343";"LIMA - SAO PAULO";"2016-07-16";2605;6;29;168;124;"04:14:00";"SAO";"LIM";108;5;4
"344";"LIMA - SAO PAULO";"2016-07-09";2605;6;28;144;45;"04:14:00";"SAO";"LIM";36;0;2
"345";"LIMA - SAO PAULO";"2016-07-02";2605;6;27;150;151;"04:14:00";"SAO";"LIM";135;0;1
"346";"LIMA - SAO PAULO";"2016-08-01";2605;1;32;150;137;"04:14:00";"SAO";"LIM";120;26;2
"347";"LIMA - SAO PAULO";"2016-07-25";2605;1;31;150;150;"04:14:00";"SAO";"LIM";124;2;2
"348";"LIMA - SAO PAULO";"2016-07-18";2605;1;30;150;133;"04:14:00";"SAO";"LIM";109;2;9
"349";"LIMA - SAO PAULO";"2016-07-11";2605;1;29;150;77;"04:14:00";"SAO";"LIM";35;24;4
"350";"LIMA - SAO PAULO";"2016-07-04";2605;1;28;144;102;"04:14:00";"SAO";"LIM";75;2;4
"351";"LIMA - SAO PAULO";"2016-07-30";2606;6;31;168;124;"00:01:00";"LIM";"SAO";110;3;9
"352";"LIMA - SAO PAULO";"2016-07-23";2606;6;30;144;133;"00:01:00";"LIM";"SAO";113;24;5
"353";"LIMA - SAO PAULO";"2016-07-16";2606;6;29;168;152;"00:01:00";"LIM";"SAO";130;10;6
"354";"LIMA - SAO PAULO";"2016-07-09";2606;6;28;144;126;"00:01:00";"LIM";"SAO";121;24;8
"355";"LIMA - SAO PAULO";"2016-07-02";2606;6;27;150;126;"00:01:00";"LIM";"SAO";96;7;6
"356";"LIMA - SAO PAULO";"2016-08-01";2606;1;32;150;152;"00:01:00";"LIM";"SAO";144;9;3
"357";"LIMA - SAO PAULO";"2016-07-25";2606;1;31;150;137;"00:01:00";"LIM";"SAO";115;10;5
"358";"LIMA - SAO PAULO";"2016-07-18";2606;1;30;150;128;"00:01:00";"LIM";"SAO";117;3;10
"359";"LIMA - SAO PAULO";"2016-07-11";2606;1;29;150;145;"00:01:00";"LIM";"SAO";141;2;2
"360";"LIMA - SAO PAULO";"2016-07-04";2606;1;28;144;129;"00:01:00";"LIM";"SAO";91;16;4
"361";"LIMA - SAO PAULO";"2016-08-29";583;1;36;174;111;"19:30:00";"SAO";"LIM";70;0;0
"362";"LIMA - SAO PAULO";"2016-08-29";584;1;36;174;46;"23:40:00";"LIM";"SAO";27;0;0
"363";"LIMA - SAO PAULO";"2016-08-28";607;7;35;150;150;"12:45:00";"SAO";"LIM";77;2;7
"364";"LIMA - SAO PAULO";"2016-08-21";607;7;34;150;146;"12:45:00";"SAO";"LIM";108;2;4
"365";"LIMA - SAO PAULO";"2016-08-14";607;7;33;150;153;"12:45:00";"SAO";"LIM";107;3;6
"366";"LIMA - SAO PAULO";"2016-08-07";607;7;32;150;148;"12:45:00";"SAO";"LIM";98;14;2
"367";"LIMA - SAO PAULO";"2016-08-27";607;6;35;150;125;"12:45:00";"SAO";"LIM";82;1;19
"368";"LIMA - SAO PAULO";"2016-08-20";607;6;34;150;137;"12:45:00";"SAO";"LIM";114;4;2
"369";"LIMA - SAO PAULO";"2016-08-13";607;6;33;150;142;"12:45:00";"SAO";"LIM";110;7;1
"370";"LIMA - SAO PAULO";"2016-08-06";607;6;32;150;146;"12:45:00";"SAO";"LIM";120;6;3
"371";"LIMA - SAO PAULO";"2016-08-26";607;5;35;150;151;"12:45:00";"SAO";"LIM";124;8;3
"372";"LIMA - SAO PAULO";"2016-08-19";607;5;34;150;139;"12:45:00";"SAO";"LIM";88;0;6
"373";"LIMA - SAO PAULO";"2016-08-12";607;5;33;150;147;"12:45:00";"SAO";"LIM";93;5;3
"374";"LIMA - SAO PAULO";"2016-08-05";607;5;32;150;146;"12:45:00";"SAO";"LIM";100;6;4
"375";"LIMA - SAO PAULO";"2016-09-01";607;4;36;150;129;"12:45:00";"SAO";"LIM";90;6;1
"376";"LIMA - SAO PAULO";"2016-08-25";607;4;35;150;139;"12:45:00";"SAO";"LIM";105;3;16
"377";"LIMA - SAO PAULO";"2016-08-18";607;4;34;150;152;"12:45:00";"SAO";"LIM";101;14;6
"378";"LIMA - SAO PAULO";"2016-08-11";607;4;33;150;143;"12:45:00";"SAO";"LIM";95;0;9
"379";"LIMA - SAO PAULO";"2016-08-04";607;4;32;150;147;"12:45:00";"SAO";"LIM";124;7;2
"380";"LIMA - SAO PAULO";"2016-08-31";607;3;36;150;137;"12:45:00";"SAO";"LIM";115;3;0
"381";"LIMA - SAO PAULO";"2016-08-24";607;3;35;150;153;"12:45:00";"SAO";"LIM";118;1;4
"382";"LIMA - SAO PAULO";"2016-08-17";607;3;34;150;132;"12:45:00";"SAO";"LIM";88;1;12
"383";"LIMA - SAO PAULO";"2016-08-10";607;3;33;150;143;"12:45:00";"SAO";"LIM";92;3;3
"384";"LIMA - SAO PAULO";"2016-08-03";607;3;32;150;145;"12:45:00";"SAO";"LIM";109;13;5
"385";"LIMA - SAO PAULO";"2016-08-30";607;2;36;150;124;"12:45:00";"SAO";"LIM";88;1;7
"386";"LIMA - SAO PAULO";"2016-08-23";607;2;35;150;149;"12:45:00";"SAO";"LIM";130;0;5
"387";"LIMA - SAO PAULO";"2016-08-16";607;2;34;150;145;"12:45:00";"SAO";"LIM";93;3;12
"388";"LIMA - SAO PAULO";"2016-08-09";607;2;33;150;143;"12:45:00";"SAO";"LIM";110;4;9
"389";"LIMA - SAO PAULO";"2016-08-02";607;2;32;150;142;"12:45:00";"SAO";"LIM";92;9;4
"390";"LIMA - SAO PAULO";"2016-08-29";607;1;36;150;111;"12:45:00";"SAO";"LIM";70;0;6
"391";"LIMA - SAO PAULO";"2016-08-22";607;1;35;150;151;"12:45:00";"SAO";"LIM";103;0;11
"392";"LIMA - SAO PAULO";"2016-08-15";607;1;34;150;135;"12:45:00";"SAO";"LIM";80;5;1
"393";"LIMA - SAO PAULO";"2016-08-08";607;1;33;150;146;"12:45:00";"SAO";"LIM";104;0;5
"394";"LIMA - SAO PAULO";"2016-08-28";608;7;35;150;114;"08:25:00";"LIM";"SAO";77;1;31
"395";"LIMA - SAO PAULO";"2016-08-21";608;7;34;150;131;"08:25:00";"LIM";"SAO";100;2;7
"396";"LIMA - SAO PAULO";"2016-08-14";608;7;33;150;146;"08:25:00";"LIM";"SAO";76;5;5
"397";"LIMA - SAO PAULO";"2016-08-07";608;7;32;150;128;"08:25:00";"LIM";"SAO";94;1;12
"398";"LIMA - SAO PAULO";"2016-08-27";608;6;35;150;81;"08:25:00";"LIM";"SAO";44;2;3
"399";"LIMA - SAO PAULO";"2016-08-20";608;6;34;150;121;"08:25:00";"LIM";"SAO";99;6;17
"400";"LIMA - SAO PAULO";"2016-08-13";608;6;33;150;144;"08:25:00";"LIM";"SAO";107;0;18
"401";"LIMA - SAO PAULO";"2016-08-06";608;6;32;150;131;"08:25:00";"LIM";"SAO";121;2;12
"402";"LIMA - SAO PAULO";"2016-08-26";608;5;35;150;85;"08:25:00";"LIM";"SAO";63;7;6
"403";"LIMA - SAO PAULO";"2016-08-19";608;5;34;150;112;"08:25:00";"LIM";"SAO";56;4;15
"404";"LIMA - SAO PAULO";"2016-08-12";608;5;33;150;139;"08:25:00";"LIM";"SAO";84;0;12
"405";"LIMA - SAO PAULO";"2016-08-05";608;5;32;150;129;"08:25:00";"LIM";"SAO";66;3;11
"406";"LIMA - SAO PAULO";"2016-09-01";608;4;36;150;89;"08:25:00";"LIM";"SAO";53;1;35
"407";"LIMA - SAO PAULO";"2016-08-25";608;4;35;150;127;"08:25:00";"LIM";"SAO";104;1;28
"408";"LIMA - SAO PAULO";"2016-08-18";608;4;34;150;127;"08:25:00";"LIM";"SAO";90;2;32
"409";"LIMA - SAO PAULO";"2016-08-11";608;4;33;150;133;"08:25:00";"LIM";"SAO";103;0;21
"410";"LIMA - SAO PAULO";"2016-08-04";608;4;32;150;148;"08:25:00";"LIM";"SAO";116;10;11
"411";"LIMA - SAO PAULO";"2016-08-31";608;3;36;150;124;"08:25:00";"LIM";"SAO";91;13;0
"412";"LIMA - SAO PAULO";"2016-08-24";608;3;35;150;119;"08:25:00";"LIM";"SAO";78;10;33
"413";"LIMA - SAO PAULO";"2016-08-17";608;3;34;150;135;"08:25:00";"LIM";"SAO";107;4;19
"414";"LIMA - SAO PAULO";"2016-08-10";608;3;33;150;123;"08:25:00";"LIM";"SAO";93;2;24
"415";"LIMA - SAO PAULO";"2016-08-03";608;3;32;150;150;"08:25:00";"LIM";"SAO";135;11;5
"416";"LIMA - SAO PAULO";"2016-08-30";608;2;36;150;128;"08:25:00";"LIM";"SAO";97;1;26
"417";"LIMA - SAO PAULO";"2016-08-23";608;2;35;150;154;"08:25:00";"LIM";"SAO";128;0;2
"418";"LIMA - SAO PAULO";"2016-08-16";608;2;34;150;125;"08:25:00";"LIM";"SAO";88;2;13
"419";"LIMA - SAO PAULO";"2016-08-09";608;2;33;150;143;"08:25:00";"LIM";"SAO";96;2;16
"420";"LIMA - SAO PAULO";"2016-08-02";608;2;32;150;149;"08:25:00";"LIM";"SAO";120;12;3
"421";"LIMA - SAO PAULO";"2016-08-29";608;1;36;150;88;"08:25:00";"LIM";"SAO";53;3;28
"422";"LIMA - SAO PAULO";"2016-08-22";608;1;35;150;138;"08:25:00";"LIM";"SAO";72;8;10
"423";"LIMA - SAO PAULO";"2016-08-15";608;1;34;150;128;"08:25:00";"LIM";"SAO";102;3;21
"424";"LIMA - SAO PAULO";"2016-08-08";608;1;33;150;140;"08:25:00";"LIM";"SAO";102;0;17
"425";"LIMA - SAO PAULO";"2016-08-01";588;1;32;174;150;"02:55:00";"LIM";"SAO";107;8;19
"426";"LIMA - SAO PAULO";"2016-07-31";589;7;31;168;160;"23:00:00";"SAO";"LIM";102;11;7
"427";"LIMA - SAO PAULO";"2016-07-30";589;6;31;168;162;"19:00:00";"SAO";"LIM";141;3;4
"428";"LIMA - SAO PAULO";"2016-07-30";590;6;31;168;161;"12:51:00";"LIM";"SAO";129;3;7
"429";"LIMA - SAO PAULO";"2016-07-31";607;7;31;150;147;"12:45:00";"SAO";"LIM";101;1;2
"430";"LIMA - SAO PAULO";"2016-07-24";607;7;30;150;130;"12:45:00";"SAO";"LIM";108;3;1
"431";"LIMA - SAO PAULO";"2016-07-17";607;7;29;150;96;"12:45:00";"SAO";"LIM";61;8;5
"432";"LIMA - SAO PAULO";"2016-07-10";607;7;28;150;122;"12:45:00";"SAO";"LIM";90;11;12
"433";"LIMA - SAO PAULO";"2016-07-03";607;7;27;150;142;"12:45:00";"SAO";"LIM";103;3;4
"434";"LIMA - SAO PAULO";"2016-07-30";607;6;31;150;150;"12:45:00";"SAO";"LIM";121;5;4
"435";"LIMA - SAO PAULO";"2016-07-23";607;6;30;150;139;"12:45:00";"SAO";"LIM";108;2;0
"436";"LIMA - SAO PAULO";"2016-07-16";607;6;29;150;105;"12:45:00";"SAO";"LIM";77;3;4
"437";"LIMA - SAO PAULO";"2016-07-09";607;6;28;150;98;"12:45:00";"SAO";"LIM";71;3;7
"438";"LIMA - SAO PAULO";"2016-07-02";607;6;27;150;138;"12:45:00";"SAO";"LIM";107;0;10
"439";"LIMA - SAO PAULO";"2016-07-29";607;5;31;150;138;"12:45:00";"SAO";"LIM";116;2;3
"440";"LIMA - SAO PAULO";"2016-07-22";607;5;30;150;130;"12:45:00";"SAO";"LIM";91;3;4
"441";"LIMA - SAO PAULO";"2016-07-15";607;5;29;150;77;"12:45:00";"SAO";"LIM";40;0;0
"442";"LIMA - SAO PAULO";"2016-07-08";607;5;28;150;85;"12:45:00";"SAO";"LIM";43;1;4
"443";"LIMA - SAO PAULO";"2016-07-28";607;4;31;150;150;"12:45:00";"SAO";"LIM";106;0;2
"444";"LIMA - SAO PAULO";"2016-07-21";607;4;30;150;129;"12:45:00";"SAO";"LIM";110;0;1
"445";"LIMA - SAO PAULO";"2016-07-14";607;4;29;150;105;"12:45:00";"SAO";"LIM";83;1;4
"446";"LIMA - SAO PAULO";"2016-07-07";607;4;28;150;126;"12:45:00";"SAO";"LIM";105;9;5
"447";"LIMA - SAO PAULO";"2016-07-27";607;3;31;150;130;"12:45:00";"SAO";"LIM";104;3;7
"448";"LIMA - SAO PAULO";"2016-07-20";607;3;30;150;146;"12:45:00";"SAO";"LIM";108;16;1
"449";"LIMA - SAO PAULO";"2016-07-13";607;3;29;150;88;"12:45:00";"SAO";"LIM";61;5;3
"450";"LIMA - SAO PAULO";"2016-07-06";607;3;28;150;117;"12:45:00";"SAO";"LIM";92;4;3
"451";"LIMA - SAO PAULO";"2016-07-26";607;2;31;150;117;"12:45:00";"SAO";"LIM";88;3;5
"452";"LIMA - SAO PAULO";"2016-07-19";607;2;30;150;137;"12:45:00";"SAO";"LIM";112;8;0
"453";"LIMA - SAO PAULO";"2016-07-12";607;2;29;150;107;"12:45:00";"SAO";"LIM";82;2;1
"454";"LIMA - SAO PAULO";"2016-07-05";607;2;28;150;136;"12:45:00";"SAO";"LIM";77;13;5
"455";"LIMA - SAO PAULO";"2016-08-01";607;1;32;150;143;"12:45:00";"SAO";"LIM";100;4;0
"456";"LIMA - SAO PAULO";"2016-07-25";607;1;31;150;141;"12:45:00";"SAO";"LIM";114;0;3
"457";"LIMA - SAO PAULO";"2016-07-18";607;1;30;150;101;"12:45:00";"SAO";"LIM";78;1;4
"458";"LIMA - SAO PAULO";"2016-07-11";607;1;29;150;58;"12:45:00";"SAO";"LIM";42;0;10
"459";"LIMA - SAO PAULO";"2016-07-04";607;1;28;150;102;"12:45:00";"SAO";"LIM";82;7;5
"460";"LIMA - SAO PAULO";"2016-07-31";608;7;31;150;136;"08:25:00";"LIM";"SAO";89;10;12
"461";"LIMA - SAO PAULO";"2016-07-24";608;7;30;150;139;"08:25:00";"LIM";"SAO";108;10;13
"462";"LIMA - SAO PAULO";"2016-07-17";608;7;29;150;150;"08:25:00";"LIM";"SAO";123;1;1
"463";"LIMA - SAO PAULO";"2016-07-10";608;7;28;150;148;"08:25:00";"LIM";"SAO";122;8;4
"464";"LIMA - SAO PAULO";"2016-07-03";608;7;27;150;109;"08:25:00";"LIM";"SAO";71;9;25
"465";"LIMA - SAO PAULO";"2016-07-30";608;6;31;150;140;"08:25:00";"LIM";"SAO";119;9;13
"466";"LIMA - SAO PAULO";"2016-07-23";608;6;30;150;129;"08:25:00";"LIM";"SAO";72;3;15
"467";"LIMA - SAO PAULO";"2016-07-16";608;6;29;150;150;"08:25:00";"LIM";"SAO";136;6;4
"468";"LIMA - SAO PAULO";"2016-07-09";608;6;28;150;149;"08:25:00";"LIM";"SAO";126;15;1
